report_id,report_type,timestamp,reporting_center,operator_id,name,gender,age_band,age_estimate,language,physical_description,last_seen_location,last_seen_lat,last_seen_lng,reporter_mobile,photo_url,status,duplicate_pair_id,is_ground_truth_dup,matched_report_id,resolution_time_mins
RPT_0104,missing,2027-02-10T07:40:00,BOOTH_01,OP_002,Arjun,unknown,child_6_12,12,Bengali,"medium height stout person wearing orange jacket and lunghi, mole on left cheek, carrying no bag",BOOTH_01,20.006171,73.754551,+91 9279969412,,open,,False,,
RPT_0105,missing,2027-02-10T12:30:00,BOOTH_06,OP_020,Ramesh,unknown,child_6_12,9,Marathi,"medium height stout person wearing orange jacket and lunghi, scar on chin, carrying flower garland",BOOTH_06,20.008062,73.780801,+91 9275269651,photos/synth_RPT_2372.jpg,open,,False,,
RPT_0106,found_unaccompanied,2027-02-10T21:56:00,BOOTH_02,OP_015,Vikram,unknown,child_6_12,7,Tamil,"medium height thin person wearing pink blouse and trousers, wearing silver anklet, carrying orange bag",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_1270.jpg,open,,False,,
RPT_0107,found_unaccompanied,2027-02-10T13:55:00,BOOTH_11,OP_011,,female,elderly,62,Gujarati,"medium height average build person wearing orange jacket and dhoti, limping slightly, carrying black backpack",BOOTH_11,19.990637,73.757836,,,open,,False,,
RPT_0108,missing,2027-02-10T10:45:00,BOOTH_10,OP_018,Arjun,female,child_6_12,6,Unknown,"tall stout person wearing orange jacket and lunghi, long hair, carrying plastic bag",BOOTH_10,19.996766,73.791175,+91 9673954902,,open,,False,,
RPT_0109,missing,2027-02-10T21:53:00,BOOTH_04,OP_016,Priya,female,teen,19,Telugu,"short thin person wearing striped kurta and jeans, wearing glasses, carrying plastic bag",BOOTH_04,19.947525,73.504989,+91 9109307922,,open,,False,,
RPT_0110,found_unaccompanied,2027-02-10T19:48:00,BOOTH_03,OP_002,Arjun,male,elderly,86,Tamil,"medium height average build person wearing white saree and pyjama, bindi on forehead, carrying small steel vessel",BOOTH_03,20.008035,73.797909,,,open,,False,,
RPT_0111,missing,2027-02-10T14:06:00,BOOTH_07,OP_011,Priya,female,child_0_5,3,Tamil,"short average build person wearing blue kurta and pyjama, long hair, carrying jhola bag",BOOTH_07,20.007247,73.756022,+91 9687098523,photos/synth_RPT_0711.jpg,open,,False,,
RPT_0112,found_unaccompanied,2027-02-10T07:31:00,BOOTH_01,OP_004,Vikram,male,adult,20,Tamil,"tall stout person wearing black t-shirt and pyjama, wearing glasses, carrying plastic bag",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_0216.jpg,open,,False,,
RPT_0113,missing,2027-02-10T06:47:00,BOOTH_05,OP_004,Vikram,female,elderly,89,Telugu,"medium height average build person wearing striped kurta and dhoti, no distinguishing marks, carrying no bag",BOOTH_05,19.928932,73.528668,+91 9747205725,photos/synth_RPT_2174.jpg,open,,False,,
RPT_0114,missing,2027-02-10T13:12:00,BOOTH_03,OP_020,Ramesh,unknown,elderly,82,Bengali,"medium height average build person wearing grey hoodie and shorts, mole on left cheek, carrying plastic bag",BOOTH_03,20.008035,73.797909,+91 9558638937,photos/synth_RPT_1558.jpg,open,,False,,
RPT_0115,found_unaccompanied,2027-02-10T09:32:00,BOOTH_05,OP_011,,male,elderly,61,Unknown,"tall stout person wearing yellow dupatta and shorts, bindi on forehead, carrying no bag",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1666.jpg,open,,False,,
RPT_0116,missing,2027-02-10T21:51:00,BOOTH_04,OP_005,Arjun,male,child_0_5,2,Hindi,"medium height average build person wearing striped kurta and lehenga, wearing glasses, carrying orange bag",BOOTH_04,19.947525,73.504989,+91 9663683515,photos/synth_RPT_0556.jpg,open,,False,,
RPT_0117,missing,2027-02-10T12:15:00,BOOTH_10,OP_015,,male,elderly,78,Unknown,"tall average build person wearing pink blouse and lunghi, scar on chin, carrying orange bag",BOOTH_10,19.996766,73.791175,+91 9933241446,,open,,False,,
RPT_0118,found_unaccompanied,2027-02-10T07:21:00,BOOTH_08,OP_006,Ramesh,unknown,elderly,61,Gujarati,"short thin person wearing green t-shirt and lehenga, wearing glasses, carrying plastic bag",BOOTH_08,19.99391,73.808465,,,open,,False,,
RPT_0119,missing,2027-02-10T15:26:00,BOOTH_02,OP_009,,unknown,teen,14,Tamil,"medium height thin person wearing red shirt and pyjama, short hair, carrying black backpack",BOOTH_02,19.986445,73.760277,+91 9849156816,,open,,False,,
RPT_0120,missing,2027-02-10T15:02:00,BOOTH_01,OP_012,Sunita,unknown,adult,33,Gujarati,"short stout person wearing orange jacket and trousers, birthmark on neck, carrying orange bag",BOOTH_01,20.006171,73.754551,+91 9728071202,photos/synth_RPT_0729.jpg,open,,False,,
RPT_0121,found_unaccompanied,2027-02-10T07:26:00,BOOTH_06,OP_003,Sunita,female,child_0_5,2,Hindi,"short average build person wearing orange jacket and pyjama, mole on left cheek, carrying umbrella",BOOTH_06,20.008062,73.780801,,,open,,False,,
RPT_0122,found_unaccompanied,2027-02-10T12:37:00,BOOTH_13,OP_004,,male,child_0_5,4,Hindi,"tall thin person wearing black t-shirt and shorts, wearing silver anklet, carrying orange bag",BOOTH_13,19.987971,73.763241,,,open,,False,,
RPT_0123,found_unaccompanied,2027-02-10T10:16:00,BOOTH_08,OP_013,Priya,unknown,child_6_12,6,Unknown,"tall stout person wearing white saree and salwar, mole on left cheek, carrying no bag",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_0465.jpg,open,,False,,
RPT_0124,found_unaccompanied,2027-02-10T12:24:00,BOOTH_06,OP_018,,female,child_0_5,3,Bengali,"short thin person wearing striped kurta and dhoti, wearing glasses, carrying small steel vessel",BOOTH_06,20.008062,73.780801,,,open,,False,,
RPT_0125,missing,2027-02-10T11:20:00,BOOTH_07,OP_008,,female,adult,39,Hindi,"short stout person wearing black t-shirt and trousers, long hair, carrying flower garland",BOOTH_07,20.007247,73.756022,+91 9753852734,photos/synth_RPT_1571.jpg,open,,False,,
RPT_0126,found_unaccompanied,2027-02-10T07:34:00,BOOTH_06,OP_016,Lakshmi,unknown,adult,53,Bengali,"tall stout person wearing red shirt and pyjama, wearing glasses, carrying umbrella",BOOTH_06,20.008062,73.780801,,photos/synth_RPT_1981.jpg,open,,False,,
RPT_0127,found_unaccompanied,2027-02-10T10:33:00,BOOTH_07,OP_009,Sunita,unknown,elderly,87,Hindi,"short thin person wearing pink blouse and shorts, wearing silver anklet, carrying black backpack",BOOTH_07,20.007247,73.756022,,,open,,False,,
RPT_0128,found_unaccompanied,2027-02-10T18:15:00,BOOTH_05,OP_019,,female,adult,41,Gujarati,"tall average build person wearing blue kurta and shorts, no distinguishing marks, carrying small steel vessel",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1663.jpg,open,,False,,
RPT_0129,found_unaccompanied,2027-02-10T20:48:00,BOOTH_04,OP_010,Arjun,male,child_0_5,5,Telugu,"medium height stout person wearing yellow dupatta and lunghi, no distinguishing marks, carrying orange bag",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_0130,found_unaccompanied,2027-02-10T14:31:00,BOOTH_01,OP_015,Arjun,female,child_0_5,3,Bengali,"tall average build person wearing orange jacket and shorts, limping slightly, carrying small steel vessel",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_0596.jpg,open,,False,,
RPT_0131,missing,2027-02-10T16:44:00,BOOTH_09,OP_008,Arjun,female,adult,35,Marathi,"large heavy person in grey hoodie and lehenga, no distinguishing marks, carrying flower garland",BOOTH_01,20.006171,73.754551,+91 9699240979,,open,PAIR_053,True,,
RPT_0132,found_unaccompanied,2027-02-10T21:34:00,BOOTH_03,OP_006,Geeta,male,adult,55,Gujarati,"tall average build person wearing blue kurta and lehenga, long hair, carrying black backpack",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_0207.jpg,open,,False,,
RPT_0133,found_unaccompanied,2027-02-10T21:09:00,BOOTH_09,OP_014,Arjun,unknown,adult,60,Tamil,"tall stout person wearing black t-shirt and salwar, birthmark on neck, carrying flower garland",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_2376.jpg,open,,False,,
RPT_0134,found_unaccompanied,2027-02-10T14:38:00,BOOTH_10,OP_019,Vikram,unknown,elderly,70,Marathi,"tall stout person wearing red shirt and jeans, long hair, carrying plastic bag",BOOTH_10,19.996766,73.791175,,,open,,False,,
RPT_0135,missing,2027-02-10T20:53:00,BOOTH_04,OP_020,,unknown,elderly,72,Marathi,"medium height average build person wearing orange jacket and trousers, limping slightly, carrying jhola bag",BOOTH_04,19.947525,73.504989,+91 9161557679,,open,,False,,
RPT_0136,missing,2027-02-10T12:42:00,BOOTH_02,OP_002,Geeta,female,teen,14,Tamil,"medium height average build person wearing green t-shirt and jeans, limping slightly, carrying jhola bag",BOOTH_02,19.986445,73.760277,+91 9831079302,,open,,False,,
RPT_0137,found_unaccompanied,2027-02-10T20:30:00,BOOTH_08,OP_006,Ramesh,male,child_0_5,2,Marathi,"medium height average build person wearing red shirt and jeans, limping slightly, carrying orange bag",BOOTH_08,19.99391,73.808465,,,open,,False,,
RPT_0138,missing,2027-02-10T19:05:00,BOOTH_12,OP_017,,female,child_6_12,7,Tamil,"tall average build person wearing black t-shirt and salwar, no distinguishing marks, carrying black backpack",BOOTH_12,19.995186,73.797356,+91 9236713899,,open,,False,,
RPT_0139,missing,2027-02-10T10:50:00,BOOTH_03,OP_011,,unknown,elderly,82,Marathi,"medium height average build person wearing yellow dupatta and pyjama, limping slightly, carrying small steel vessel",BOOTH_03,20.008035,73.797909,+91 9754351049,photos/synth_RPT_1469.jpg,open,,False,,
RPT_0140,missing,2027-02-10T15:11:00,BOOTH_08,OP_002,Arjun,male,child_6_12,6,Unknown,"medium height thin person wearing red shirt and salwar, wearing glasses, carrying flower garland",BOOTH_08,19.99391,73.808465,+91 9281784499,,open,,False,,
RPT_0141,missing,2027-02-10T07:40:00,BOOTH_13,OP_005,Ramesh,male,elderly,86,Telugu,"medium height average build person wearing orange jacket and trousers, limping slightly, carrying plastic bag",BOOTH_13,19.987971,73.763241,+91 9378740514,photos/synth_RPT_1302.jpg,open,,False,,
RPT_0142,missing,2027-02-10T13:10:00,BOOTH_12,OP_019,Arjun,female,child_6_12,7,Gujarati,"medium height average build person wearing red shirt and dhoti, mole on left cheek, carrying plastic bag",BOOTH_12,19.995186,73.797356,+91 9133279839,photos/synth_RPT_2463.jpg,open,,False,,
RPT_0143,missing,2027-02-10T13:53:00,BOOTH_06,OP_020,Sunita,female,child_6_12,8,Hindi,"tall thin person wearing black t-shirt and lunghi, bindi on forehead, carrying jhola bag",BOOTH_06,20.008062,73.780801,+91 9490608439,,open,,False,,
RPT_0144,found_unaccompanied,2027-02-10T18:13:00,BOOTH_01,OP_015,Geeta,female,child_6_12,8,Tamil,"short thin person wearing white saree and dhoti, birthmark on neck, carrying black backpack",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_1714.jpg,open,,False,,
RPT_0145,missing,2027-02-10T14:31:00,BOOTH_05,OP_020,,female,teen,14,Unknown,"short thin person wearing blue kurta and salwar, wearing silver anklet, carrying orange bag",BOOTH_05,19.928932,73.528668,+91 9879667809,photos/synth_RPT_1993.jpg,open,,False,,
RPT_0146,missing,2027-02-10T06:15:00,BOOTH_10,OP_008,Sunita,female,teen,17,Marathi,"tall thin person wearing orange jacket and dhoti, wearing silver anklet, carrying flower garland",BOOTH_10,19.996766,73.791175,+91 9232481302,photos/synth_RPT_1706.jpg,open,,False,,
RPT_0147,found_unaccompanied,2027-02-10T19:07:00,BOOTH_03,OP_007,Ramesh,male,elderly,89,Bengali,"medium height stout person wearing blue kurta and trousers, mole on left cheek, carrying small steel vessel",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_1355.jpg,open,,False,,
RPT_0148,found_unaccompanied,2027-02-10T17:11:00,BOOTH_11,OP_001,Sunita,female,teen,15,Marathi,"medium height thin person wearing orange jacket and trousers, wearing silver anklet, carrying no bag",BOOTH_11,19.990637,73.757836,,,open,,False,,
RPT_0149,missing,2027-02-10T11:51:00,BOOTH_11,OP_018,,unknown,elderly,89,Bengali,"medium height average build person wearing black t-shirt and trousers, wearing silver anklet, carrying umbrella",BOOTH_11,19.990637,73.757836,+91 9957085656,photos/synth_RPT_0344.jpg,open,,False,,
RPT_0150,found_unaccompanied,2027-02-10T16:46:00,BOOTH_02,OP_009,,male,teen,15,Gujarati,"medium height thin person wearing green t-shirt and lehenga, wearing glasses, carrying no bag",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_0069.jpg,open,PAIR_035,True,,
RPT_0151,found_unaccompanied,2027-02-10T18:41:00,BOOTH_06,OP_002,Kavita,female,child_0_5,3,Unknown,"tall average build person wearing red shirt and lunghi, no distinguishing marks, carrying small steel vessel",BOOTH_06,20.008062,73.780801,,photos/synth_RPT_2499.jpg,open,,False,,
RPT_0152,missing,2027-02-10T20:24:00,BOOTH_13,OP_002,,male,teen,13,Telugu,"short stout person wearing orange jacket and dhoti, long hair, carrying umbrella",BOOTH_13,19.987971,73.763241,+91 9324205085,photos/synth_RPT_0761.jpg,open,,False,,
RPT_0153,found_unaccompanied,2027-02-10T13:45:00,BOOTH_12,OP_005,Lakshmi,female,adult,40,Marathi,"tall stout person wearing blue kurta and jeans, wearing glasses, carrying umbrella",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_2404.jpg,open,,False,,
RPT_0154,missing,2027-02-10T10:13:00,BOOTH_10,OP_010,,female,teen,14,Hindi,"medium height stout person wearing red shirt and salwar, limping slightly, carrying umbrella",BOOTH_10,19.996766,73.791175,+91 9866518886,photos/synth_RPT_2340.jpg,open,,False,,
RPT_0155,missing,2027-02-10T11:44:00,BOOTH_02,OP_013,Kavita,male,child_6_12,8,Unknown,"short stout person wearing orange jacket and lunghi, no distinguishing marks, carrying umbrella",BOOTH_02,19.986445,73.760277,+91 9463683343,photos/synth_RPT_1629.jpg,open,,False,,
RPT_0156,found_unaccompanied,2027-02-10T21:24:00,BOOTH_10,OP_016,Ramesh,female,adult,44,Gujarati,"medium height average build person wearing yellow dupatta and salwar, long hair, carrying black backpack",BOOTH_10,19.996766,73.791175,,,open,,False,,
RPT_0157,missing,2027-02-10T09:47:00,BOOTH_11,OP_020,Kavita,female,elderly,64,Gujarati,"medium height average build person wearing white saree and lunghi, wearing silver anklet, carrying orange bag",BOOTH_11,19.990637,73.757836,+91 9693295614,photos/synth_RPT_1502.jpg,open,,False,,
RPT_0158,missing,2027-02-10T14:00:00,BOOTH_08,OP_009,Vikram,male,adult,43,Telugu,"tall stout person wearing pink blouse and shorts, long hair, carrying no bag",BOOTH_08,19.99391,73.808465,+91 9996959522,,open,,False,,
RPT_0159,missing,2027-02-10T12:23:00,BOOTH_09,OP_003,,male,teen,13,Marathi,"medium height thin person wearing striped kurta and trousers, scar on chin, carrying black backpack",BOOTH_09,20.014907,73.782013,+91 9833560098,,open,,False,,
RPT_0160,missing,2027-02-10T07:55:00,BOOTH_06,OP_017,,unknown,child_6_12,6,Marathi,"tall average build person wearing white saree and shorts, wearing silver anklet, carrying umbrella",BOOTH_06,20.008062,73.780801,+91 9176657833,,open,,False,,
RPT_0161,missing,2027-02-10T18:50:00,BOOTH_13,OP_002,Geeta,male,adult,25,Bengali,"short stout person wearing green t-shirt and pyjama, wearing glasses, carrying plastic bag",BOOTH_13,19.987971,73.763241,+91 9972948805,photos/synth_RPT_1258.jpg,open,,False,,
RPT_0162,missing,2027-02-10T14:48:00,BOOTH_08,OP_016,Kavita,male,child_0_5,3,Marathi,"medium average build person wearing striped kurta and lehenga, birthmark on neck, holding black backpack",BOOTH_05,19.928932,73.528668,+91 9318106480,,open,PAIR_063,True,,
RPT_0163,found_unaccompanied,2027-02-10T12:11:00,BOOTH_13,OP_007,Priya,male,child_0_5,2,Unknown,"short average build person wearing white saree and salwar, no distinguishing marks, carrying small steel vessel",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_1273.jpg,open,,False,,
RPT_0164,missing,2027-02-10T09:43:00,BOOTH_07,OP_010,Arjun,male,child_6_12,9,Bengali,"tall thin person wearing striped kurta and pyjama, long hair, carrying jhola bag",BOOTH_07,20.007247,73.756022,+91 9244236074,,open,,False,,
RPT_0165,found_unaccompanied,2027-02-10T13:25:00,BOOTH_09,OP_006,Kavita,male,child_6_12,10,Tamil,"medium height stout person wearing red shirt and shorts, wearing glasses, carrying plastic bag",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_0837.jpg,open,,False,,
RPT_0166,missing,2027-02-10T18:24:00,BOOTH_09,OP_013,Sunita,male,child_0_5,4,Hindi,"short thin person wearing black t-shirt and lunghi, wearing glasses, carrying black backpack",BOOTH_09,20.014907,73.782013,+91 9303563518,photos/synth_RPT_1796.jpg,open,,False,,
RPT_0167,missing,2027-02-10T14:56:00,BOOTH_05,OP_011,Arjun,male,child_0_5,3,Tamil,"short thin person wearing green t-shirt and shorts, birthmark on neck, carrying umbrella",BOOTH_05,19.928932,73.528668,+91 9971887294,photos/synth_RPT_0212.jpg,open,,False,,
RPT_0168,found_unaccompanied,2027-02-10T14:32:00,BOOTH_12,OP_001,,unknown,teen,16,Hindi,"medium height average build person wearing grey hoodie and dhoti, birthmark on neck, carrying black backpack",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_1912.jpg,open,,False,,
RPT_0169,found_unaccompanied,2027-02-10T13:28:00,BOOTH_13,OP_015,Vikram,unknown,elderly,81,Bengali,"tall average build person wearing pink blouse and jeans, scar on chin, carrying black backpack",BOOTH_13,19.987971,73.763241,,,open,,False,,
RPT_0170,missing,2027-02-10T08:48:00,BOOTH_03,OP_018,,female,elderly,89,Unknown,"medium height thin person wearing blue kurta and lehenga, scar on chin, carrying black backpack",BOOTH_03,20.008035,73.797909,+91 9144811985,photos/synth_RPT_1669.jpg,open,,False,,
RPT_0171,missing,2027-02-10T19:17:00,BOOTH_02,OP_019,Lakshmi,unknown,elderly,84,Telugu,"tall average build person wearing orange jacket and lehenga, short hair, carrying black backpack",BOOTH_02,19.986445,73.760277,+91 9193663759,,open,,False,,
RPT_0172,missing,2027-02-10T06:41:00,BOOTH_09,OP_016,Sunita,unknown,elderly,81,Marathi,"short stout person wearing striped kurta and salwar, wearing glasses, carrying jhola bag",BOOTH_09,20.014907,73.782013,+91 9764284084,,open,,False,,
RPT_0173,found_unaccompanied,2027-02-10T15:22:00,BOOTH_04,OP_005,Kavita,unknown,elderly,87,Marathi,"short thin person wearing blue kurta and jeans, long hair, carrying plastic bag",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_1592.jpg,open,,False,,
RPT_0174,missing,2027-02-10T20:50:00,BOOTH_06,OP_017,Arjun,female,elderly,73,Marathi,"tall thin person wearing pink blouse and lunghi, limping slightly, carrying flower garland",BOOTH_06,20.008062,73.780801,+91 9391885050,,open,,False,,
RPT_0175,found_unaccompanied,2027-02-10T13:42:00,BOOTH_01,OP_006,,male,adult,25,Telugu,"tall thin person wearing green t-shirt and salwar, birthmark on neck, carrying plastic bag",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_1604.jpg,open,,False,,
RPT_0176,missing,2027-02-10T06:13:00,BOOTH_05,OP_010,Geeta,male,elderly,76,Marathi,"tall thin person wearing orange jacket and salwar, wearing silver anklet, carrying small steel vessel",BOOTH_05,19.928932,73.528668,+91 9743295718,photos/synth_RPT_0838.jpg,open,,False,,
RPT_0177,missing,2027-02-10T06:31:00,BOOTH_12,OP_020,Lakshmi,female,adult,35,Gujarati,"short average build person wearing red shirt and pants small hair, holding no bag",BOOTH_08,19.99391,73.808465,+91 9994253959,,open,PAIR_024,True,,
